STATEFIPS,STATE,ZIPCODE,AGI_STUB,N1,MARS1,MARS2,A00100
22,LA,70377,0,1490,550,660,74343
22,LA,70380,0,8530,3440,3050,445259
22,LA,70390,0,2740,1110,930,143749
22,LA,70392,0,3720,1410,1260,191642
22,LA,70393,0,390,160,100,18289
22,LA,70394,0,6220,2510,2340,342983
22,LA,70395,0,2260,940,930,153833
22,LA,70397,0,490,180,230,24177
22,LA,70401,0,7510,3460,1950,371143
22,LA,70403,0,10800,4470,3260,524028
22,LA,70420,0,3640,1570,1510,225251
22,LA,70422,0,5190,1950,1560,229075
22,LA,70426,0,1770,590,650,70555
22,LA,70427,0,6630,2570,1930,253514
22,LA,70431,0,2260,860,1100,148145
22,LA,70433,0,15750,6830,6740,1573213
22,LA,70435,0,7710,2970,3630,552512
22,LA,70436,0,230,70,30,8570
22,LA,70437,0,3270,1310,1500,211885
22,LA,70438,0,7000,2560,2730,330570
22,LA,70441,0,2050,730,470,76894
22,LA,70442,0,180,70,80,9594
22,LA,70443,0,4120,1470,1310,169850
22,LA,70444,0,3910,1370,1290,169706
22,LA,70445,0,4490,1830,1790,241662
22,LA,70446,0,2490,860,1170,129669
22,LA,70447,0,5530,1930,3010,573816
22,LA,70448,0,11230,4700,5080,960310
22,LA,70449,0,1480,640,620,94618
22,LA,70450,0,990,350,400,46335
22,LA,70452,0,5410,2190,2280,279302
22,LA,70453,0,480,180,180,22130
22,LA,70454,0,12480,5070,4860,662433
22,LA,70455,0,790,310,340,46787
22,LA,70456,0,1150,420,260,41285
22,LA,70458,0,16120,7040,6170,929496
22,LA,70460,0,9640,4200,3150,436209
22,LA,70461,0,12320,4980,4930,841689
22,LA,70462,0,2340,910,930,150650
22,LA,70466,0,3190,1220,1050,129174
22,LA,70471,0,9920,4110,4730,1117876
22,LA,70501,0,12620,6150,1800,390712
22,LA,70503,0,12780,6240,5160,1399770
22,LA,70506,0,18380,9760,5110,952002
22,LA,70507,0,7330,3180,2290,375217
22,LA,70508,0,17750,8500,6890,2004468
22,LA,70510,0,10150,4080,3670,543581
22,LA,70512,0,4020,1660,1670,238198
22,LA,70514,0,1220,490,310,50641
22,LA,70515,0,1330,510,550,69282
22,LA,70516,0,650,230,300,35336
22,LA,70517,0,11700,4870,4020,632167
22,LA,70518,0,6760,2840,2800,638960
22,LA,70520,0,9040,3700,3260,546462
22,LA,70525,0,5440,2050,2050,270953
22,LA,70526,0,7030,2880,2300,341740
22,LA,70528,0,1200,460,390,72732
22,LA,70529,0,5060,2160,1780,263851
22,LA,70531,0,570,220,270,32112
22,LA,70532,0,1300,570,410,49677
22,LA,70533,0,3030,1230,1300,178965
22,LA,70535,0,7510,3060,2690,419214
22,LA,70537,0,220,70,100,12786
22,LA,70538,0,5650,2330,1580,254561
22,LA,70542,0,1310,510,570,79121
22,LA,70543,0,1520,570,700,90513
22,LA,70544,0,4960,2030,1270,209714
22,LA,70546,0,6580,2640,2510,344482
22,LA,70548,0,4130,1700,1760,223175
22,LA,70549,0,1580,660,620,85976
22,LA,70552,0,820,330,330,51201
22,LA,70554,0,2050,770,730,94488
22,LA,70555,0,3510,1350,1600,228889
22,LA,70559,0,930,340,430,47975
22,LA,70560,0,17180,7390,4790,798995
22,LA,70563,0,8460,3560,3500,643552
22,LA,70570,0,15310,6040,4250,659457
22,LA,70577,0,2030,760,790,107286
22,LA,70578,0,6820,2780,2550,377784
22,LA,70581,0,410,150,190,21990
22,LA,70582,0,8660,3590,2810,431410
22,LA,70583,0,5670,2450,1970,306725
22,LA,70584,0,3040,1180,1160,191953
22,LA,70586,0,7510,2830,2700,362483
22,LA,70589,0,1530,580,630,87622
22,LA,70591,0,2120,860,870,110102
22,LA,70592,0,10240,4040,4680,860365
22,LA,70601,0,14450,6860,2740,579477
22,LA,70605,0,15470,6880,6610,1354469
22,LA,70607,0,11170,5080,3170,500316
22,LA,70611,0,8320,3010,4130,560117
22,LA,70615,0,5310,2260,1400,196204
22,LA,70630,0,600,210,310,50701
22,LA,70631,0,480,190,220,28753
22,LA,70632,0,190,90,80,9552
22,LA,70633,0,3050,1130,1390,168856
22,LA,70634,0,9900,3670,4660,568626
22,LA,70637,0,320,100,170,19711
22,LA,70638,0,350,110,180,18849
22,LA,70639,0,220,70,140,11692
22,LA,70643,0,150,60,70,9775
22,LA,70645,0,530,210,260,41055
22,LA,70647,0,4100,1520,1850,264915
22,LA,70648,0,2870,1160,1110,137927
22,LA,70652,0,860,290,470,49075
22,LA,70653,0,1120,410,540,57937
22,LA,70654,0,150,50,70,7030
22,LA,70655,0,1250,520,450,52633
22,LA,70656,0,1330,430,690,65210
22,LA,70657,0,1970,700,970,109111
22,LA,70658,0,360,130,190,17896
22,LA,70660,0,570,230,270,30472
22,LA,70661,0,780,270,370,38968
22,LA,70662,0,140,40,80,7114
22,LA,70663,0,11960,4860,4930,658724
22,LA,70665,0,4640,1790,2140,332176
22,LA,70668,0,2470,960,1000,111350
22,LA,70669,0,4250,1770,1620,223483
22,LA,70706,0,8540,3190,3950,533229
22,LA,70710,0,2200,880,750,132702
22,LA,70711,0,2300,900,920,120726
22,LA,70714,0,8590,3700,2010,348217
22,LA,70715,0,480,180,150,21595
22,LA,70719,0,2060,860,740,120896
22,LA,70721,0,290,110,40,9587
22,LA,70722,0,2710,1050,920,151270
22,LA,70723,0,660,240,130,27195
22,LA,70725,0,820,340,200,34218
22,LA,70726,0,22920,9340,9110,1258154
22,LA,70729,0,520,190,210,29185
22,LA,70730,0,1540,580,550,84175
22,LA,70732,0,520,210,230,27720
22,LA,70733,0,780,310,310,44028
22,LA,70734,0,3170,1130,1410,239511
22,LA,70736,0,230,80,80,11785
22,LA,70737,0,18180,7400,6960,1213424
22,LA,70739,0,5890,2230,2840,436054
22,LA,70740,0,610,230,240,32817
22,LA,70744,0,2130,730,970,105724
22,LA,70748,0,2010,850,590,104711
22,LA,70749,0,620,270,210,34270
22,LA,70750,0,710,250,330,37067
22,LA,70752,0,400,150,200,22901
22,LA,70753,0,340,120,110,14572
22,LA,70754,0,4320,1610,1970,239275
22,LA,70755,0,960,380,380,54934
22,LA,70756,0,210,90,90,13107
22,LA,70757,0,1370,560,350,59170
22,LA,70759,0,680,260,260,32894
22,LA,70760,0,3000,1180,740,139774
22,LA,70761,0,360,150,110,18309
22,LA,70762,0,460,210,190,32185
22,LA,70763,0,1720,660,760,126809
22,LA,70764,0,7220,2930,2100,368243
22,LA,70767,0,6880,2970,2080,373993
22,LA,70769,0,17750,6740,8300,1458768
22,LA,70770,0,1770,690,800,108143
22,LA,70772,0,410,150,130,24227
22,LA,70774,0,4550,1830,2040,289250
22,LA,70775,0,3920,1510,1540,311363
22,LA,70776,0,1450,600,450,96488
22,LA,70777,0,1900,680,790,103927
22,LA,70778,0,1290,510,510,77198
22,LA,70780,0,450,210,120,33673
22,LA,70783,0,1150,460,510,79086
22,LA,70785,0,9230,3510,3980,508282
22,LA,70788,0,1830,730,420,81567
22,LA,70789,0,290,110,60,9599
22,LA,70791,0,11910,4500,4620,763316
22,LA,70802,0,10190,5250,830,272886
22,LA,70805,0,11660,4720,920,275524
22,LA,70806,0,12770,6560,2810,799812
22,LA,70807,0,6370,2650,550,164433
22,LA,70808,0,14290,7740,5020,1619036
22,LA,70809,0,12290,6650,4120,1342548
22,LA,70810,0,18550,8540,6870,2156566
22,LA,70811,0,6170,2620,1090,213893
22,LA,70812,0,5040,2060,610,147144
22,LA,70814,0,7000,3100,1350,265809
22,LA,70815,0,12870,5840,3430,583868
22,LA,70816,0,20820,9940,5570,1077196
22,LA,70817,0,15920,6910,6920,1289583
22,LA,70818,0,4480,1810,1870,280060
22,LA,70819,0,2250,1020,480,81426
22,LA,70820,0,5770,3660,1140,296341
22,LA,71001,0,1890,790,500,78726
22,LA,71003,0,390,150,160,21110
22,LA,71004,0,270,110,80,12759
22,LA,71006,0,5760,1990,2960,454310
22,LA,71007,0,470,220,190,21553
22,LA,71008,0,280,100,120,12769
22,LA,71016,0,750,230,350,35811
22,LA,71018,0,620,230,210,25009
22,LA,71019,0,3170,1120,1060,162368
22,LA,71023,0,1500,570,610,71616
22,LA,71024,0,540,210,210,27124
22,LA,71027,0,850,340,320,47766
22,LA,71028,0,650,280,150,29828
22,LA,71029,0,110,40,40,5709
22,LA,71030,0,660,230,200,38100
22,LA,71031,0,360,130,180,19328
22,LA,71032,0,930,360,380,55167
22,LA,71033,0,1580,630,670,85418
22,LA,71034,0,120,40,50,4711
22,LA,71037,0,8980,3290,4110,526702
22,LA,71038,0,1460,530,520,74660
22,LA,71039,0,780,290,320,40412
22,LA,71040,0,2910,1120,820,131505
22,LA,71043,0,200,70,70,8609
22,LA,71044,0,260,100,120,13479
22,LA,71045,0,270,90,140,14296
22,LA,71046,0,570,220,220,30570
22,LA,71047,0,4920,1930,2100,253929
22,LA,71049,0,1280,480,480,63920
22,LA,71051,0,930,370,390,50141
22,LA,71052,0,4270,1760,950,181895
22,LA,71055,0,8140,3400,2580,410038
22,LA,71060,0,1150,450,500,56979
22,LA,71061,0,690,240,250,34093
22,LA,71063,0,290,110,90,14092
22,LA,71064,0,1410,520,480,57450
22,LA,71065,0,430,150,180,20877
22,LA,71067,0,1440,590,470,56832
22,LA,71068,0,1350,520,490,60413
22,LA,71069,0,240,90,90,8216
22,LA,71070,0,580,180,260,28028
22,LA,71071,0,980,340,500,52348
22,LA,71072,0,590,200,290,31361
22,LA,71073,0,960,360,340,42467
22,LA,71075,0,2290,930,760,93833
22,LA,71078,0,2670,840,1410,173424
22,LA,71079,0,110,40,40,5171
22,LA,71082,0,1890,650,670,77862
22,LA,71101,0,3110,1550,340,188666
22,LA,71103,0,2920,1310,220,64506
22,LA,71104,0,6490,3470,1450,311149
22,LA,71105,0,10370,5300,3420,636289
22,LA,71106,0,15010,5970,4940,1547230
22,LA,71107,0,13100,5150,3640,581985
22,LA,71108,0,8580,3580,980,215864
22,LA,71109,0,9130,3980,950,226183
22,LA,71110,0,1610,710,780,58431
22,LA,71111,0,17550,7000,6460,1105434
22,LA,71112,0,14490,6220,5220,700743
22,LA,71115,0,7030,3420,2580,568612
22,LA,71118,0,11120,4780,3160,482066
22,LA,71119,0,5330,2270,1540,281822
22,LA,71129,0,6490,2810,1610,283479
22,LA,71201,0,9440,4340,2930,761855
22,LA,71202,0,10660,4360,1190,254465
22,LA,71203,0,14930,6130,4440,715770
22,LA,71219,0,490,180,250,27629
22,LA,71220,0,8930,3300,2480,325105
22,LA,71222,0,1290,440,480,53219
22,LA,71223,0,190,60,40,5972
22,LA,71225,0,3220,1110,1600,205739
22,LA,71226,0,670,250,260,32192
22,LA,71227,0,1580,590,760,119091
22,LA,71229,0,610,210,240,30297
22,LA,71232,0,2640,940,830,128337
22,LA,71234,0,1770,610,870,98100
22,LA,71235,0,1800,640,840,103068
22,LA,71237,0,460,140,160,18325
22,LA,71238,0,1200,380,620,62256
22,LA,71241,0,4040,1480,1560,195349
22,LA,71243,0,100,40,50,5025
22,LA,71245,0,1180,580,180,36559
22,LA,71251,0,3080,1120,1150,141236
22,LA,71254,0,2240,760,370,101437
22,LA,71256,0,240,80,80,8753
22,LA,71259,0,700,240,270,38944
22,LA,71260,0,1120,370,460,54408
22,LA,71261,0,640,250,220,30799
22,LA,71263,0,2940,960,1300,148371
22,LA,71264,0,380,160,170,24519
22,LA,71266,0,620,230,270,27545
22,LA,71268,0,1130,360,610,67114
22,LA,71269,0,4760,1880,1560,217027
22,LA,71270,0,11880,5300,3770,630385
22,LA,71275,0,1040,410,340,49035
22,LA,71276,0,110,40,30,3797
22,LA,71277,0,620,200,280,27839
22,LA,71280,0,1800,620,830,108664
22,LA,71282,0,3390,1140,740,115374
22,LA,71286,0,220,80,110,10239
22,LA,71291,0,14560,6020,5770,871151
22,LA,71292,0,8820,3220,3380,407249
22,LA,71295,0,5130,1780,1800,235720
22,LA,71301,0,9280,4250,2020,466893
22,LA,71302,0,6270,2680,1110,209456
22,LA,71303,0,9470,4130,3150,609954
22,LA,71322,0,2540,990,790,114836
22,LA,71323,0,400,130,210,18337
22,LA,71325,0,480,160,150,20083
22,LA,71326,0,520,210,130,17582
22,LA,71327,0,1540,560,480,64289
22,LA,71328,0,3070,1020,1590,171893
22,LA,71331,0,410,140,220,22527
22,LA,71333,0,260,110,90,10095
22,LA,71334,0,3140,1140,750,135212
22,LA,71336,0,610,210,280,26904
22,LA,71340,0,430,140,230,24726
22,LA,71341,0,1300,520,530,55757
22,LA,71342,0,2870,1000,1360,187521
22,LA,71343,0,2860,1020,1130,141698
22,LA,71346,0,1170,430,420,56031
22,LA,71350,0,1730,670,520,73265
22,LA,71351,0,4760,1930,1510,198729
22,LA,71353,0,680,260,170,27038
22,LA,71354,0,640,210,330,42606
22,LA,71355,0,1090,420,440,51722
22,LA,71356,0,220,70,70,7815
22,LA,71357,0,680,240,200,31299
22,LA,71358,0,450,170,130,18444
22,LA,71360,0,14390,5840,5570,741615
22,LA,71362,0,850,310,400,42684
22,LA,71366,0,760,280,220,36607
22,LA,71367,0,480,190,210,25465
22,LA,71368,0,510,180,180,20617
22,LA,71369,0,1050,370,280,38013
22,LA,71371,0,760,250,390,50515
22,LA,71373,0,2970,1160,1010,137840
22,LA,71375,0,370,150,80,12558
22,LA,71378,0,870,350,260,33277
22,LA,71403,0,1830,620,990,98244
22,LA,71404,0,310,110,140,14806
22,LA,71405,0,2460,1000,970,107961
22,LA,71407,0,430,150,210,22194
22,LA,71409,0,2770,1080,1120,168511
22,LA,71411,0,1090,390,370,49528
22,LA,71416,0,310,130,100,11169
22,LA,71417,0,1970,770,660,82779
22,LA,71418,0,2370,830,1000,128424
22,LA,71419,0,840,310,410,54552
22,LA,71422,0,560,200,260,27892
22,LA,71423,0,1990,690,960,104945
22,LA,71424,0,510,180,260,26041
22,LA,71427,0,120,40,50,4059
22,LA,71429,0,1190,370,610,72273
22,LA,71430,0,1030,340,500,48224
22,LA,71432,0,410,130,220,22386
22,LA,71433,0,1670,560,740,76522
22,LA,71435,0,1220,440,560,65886
22,LA,71438,0,690,230,360,40188
22,LA,71439,0,730,260,390,39657
22,LA,71441,0,220,70,110,13798
22,LA,71446,0,8990,3530,3800,436846
22,LA,71447,0,560,200,220,24883
22,LA,71449,0,3520,1230,1480,208258
22,LA,71450,0,390,110,210,20945
22,LA,71454,0,940,370,400,46723
22,LA,71456,0,530,210,170,27192
22,LA,71457,0,10370,4300,3090,510437
22,LA,71459,0,4170,1510,2320,143111
22,LA,71461,0,1230,510,440,47590
22,LA,71462,0,540,170,260,29679
22,LA,71463,0,3070,1210,1050,136704
22,LA,71465,0,1150,350,600,67573
22,LA,71466,0,230,90,100,10373
22,LA,71467,0,2120,810,970,104244
22,LA,71468,0,350,110,170,17351
22,LA,71469,0,1090,340,520,55450
22,LA,71472,0,130,50,70,7305
22,LA,71473,0,170,70,90,7309
22,LA,71479,0,270,100,130,16174
22,LA,71483,0,3490,1270,1280,170401
22,LA,71485,0,1000,350,540,82318
22,LA,71486,0,1780,600,680,90276
22,LA,99999,0,50480,23760,14650,3553260
23,ME,0,0,629120,306780,249620,34354778
23,ME,3901,0,3630,1660,1550,189012
23,ME,3902,0,1190,590,520,106979
23,ME,3903,0,3330,1540,1520,229417
23,ME,3904,0,4110,2140,1560,249374
23,ME,3905,0,1020,500,470,87511
23,ME,3906,0,2350,1060,1050,129333
23,ME,3907,0,920,550,320,80552
23,ME,3908,0,3630,1670,1600,228263
23,ME,3909,0,4960,2390,2160,395240
23,ME,4001,0,1110,480,510,58614
23,ME,4002,0,3560,1640,1610,184414
23,ME,4003,0,150,70,90,11043
23,ME,4005,0,10990,5930,3630,494362
23,ME,4008,0,1450,650,640,81804
23,ME,4009,0,2140,970,880,96425
23,ME,4010,0,670,310,290,28388
23,ME,4011,0,9930,5040,3890,646339
23,ME,4015,0,1550,740,600,81337
23,ME,4017,0,210,90,90,12864
23,ME,4020,0,700,330,300,30612
23,ME,4021,0,3170,1330,1590,321197
23,ME,4022,0,560,250,250,26228
23,ME,4024,0,260,120,100,11152
23,ME,4027,0,2780,1220,1180,133590
23,ME,4029,0,870,420,370,43325
23,ME,4030,0,1030,480,460,50579
23,ME,4032,0,3980,1900,1710,325495
23,ME,4037,0,1740,850,670,72990
23,ME,4038,0,7960,3720,3390,522779
23,ME,4039,0,3900,1780,1690,225719
23,ME,4040,0,1340,590,580,63133
23,ME,4041,0,630,310,240,24439
23,ME,4042,0,2150,950,950,111304
23,ME,4043,0,5740,2890,2340,424570
23,ME,4046,0,3840,1930,1610,265811
23,ME,4047,0,880,440,350,37426
23,ME,4048,0,1340,580,580,62411
23,ME,4049,0,1650,710,720,78567
23,ME,4050,0,110,50,50,5558
23,ME,4051,0,460,200,210,24855
23,ME,4055,0,1870,890,740,87112
23,ME,4061,0,1500,650,650,70407
23,ME,4062,0,8680,4100,3610,514552
23,ME,4064,0,4670,2730,1430,227974
23,ME,4066,0,310,150,140,22366
23,ME,4068,0,530,230,240,22464
23,ME,4069,0,770,330,370,56739
23,ME,4071,0,2450,1090,1130,159181
23,ME,4072,0,9960,5110,3710,563180
23,ME,4073,0,7890,4030,2760,337217
23,ME,4074,0,9710,4560,4390,832771
23,ME,4076,0,1270,580,570,63763
23,ME,4079,0,1970,890,960,175630
23,ME,4083,0,2340,1240,790,105917
23,ME,4084,0,3710,1700,1600,204485
23,ME,4085,0,850,360,390,44625
23,ME,4086,0,4790,2290,2030,294849
23,ME,4087,0,1130,520,500,53043
23,ME,4088,0,640,280,290,30419
23,ME,4090,0,5110,2500,2210,313004
23,ME,4091,0,410,170,210,21299
23,ME,4092,0,9070,4940,3010,433250
23,ME,4093,0,3980,1890,1700,203175
23,ME,4095,0,560,250,250,23603
23,ME,4096,0,4290,2000,1910,452912
23,ME,4097,0,1860,800,920,164066
23,ME,4101,0,9160,6930,1380,442771
23,ME,4102,0,9350,6090,2440,578874
23,ME,4103,0,16310,9750,4840,912331
23,ME,4105,0,5990,2740,2770,803341
23,ME,4106,0,13580,7660,4390,758800
23,ME,4107,0,4680,2060,2300,580216
23,ME,4108,0,480,240,190,31745
23,ME,4110,0,760,320,390,167265
23,ME,4210,0,10220,5110,3530,499677
23,ME,4216,0,280,120,140,10826
23,ME,4217,0,1630,770,620,79064
23,ME,4219,0,640,280,290,26101
23,ME,4220,0,1430,690,570,59006
23,ME,4221,0,380,180,140,15544
23,ME,4222,0,1890,780,960,119079
23,ME,4224,0,1200,510,490,51675
23,ME,4231,0,130,70,60,4453
23,ME,4236,0,2080,890,960,107014
23,ME,4237,0,140,70,60,6484
23,ME,4238,0,610,260,290,31173
23,ME,4239,0,2020,880,900,86996
23,ME,4240,0,14340,7320,4710,599300
23,ME,4250,0,1970,900,790,84730
23,ME,4252,0,2270,1050,930,104034
23,ME,4253,0,990,420,470,45977
23,ME,4254,0,1230,590,430,41590
23,ME,4255,0,350,170,140,14300
23,ME,4256,0,1330,560,570,55287
23,ME,4257,0,1040,490,390,37046
23,ME,4258,0,1310,530,640,74165
23,ME,4259,0,1580,700,680,80965
23,ME,4260,0,2650,1130,1240,163170
23,ME,4261,0,220,110,80,12733
23,ME,4263,0,970,390,450,45208
23,ME,4265,0,430,200,190,19457
23,ME,4268,0,2180,1030,830,97102
23,ME,4270,0,2660,1150,1110,114682
23,ME,4274,0,2540,1120,1100,133501
23,ME,4275,0,200,90,90,9221
23,ME,4276,0,2410,1170,880,95845
23,ME,4280,0,3090,1330,1310,144475
23,ME,4281,0,2200,1060,800,87690
23,ME,4282,0,2620,1140,1190,145622
23,ME,4284,0,600,270,270,36551
23,ME,4285,0,210,80,100,8981
23,ME,4287,0,1440,620,680,74085
23,ME,4289,0,760,320,310,28137
23,ME,4290,0,690,290,320,31515
23,ME,4292,0,400,160,190,15719
23,ME,4294,0,1530,670,670,72043
23,ME,4330,0,11750,5920,4220,537259
23,ME,4342,0,770,350,340,39929
23,ME,4344,0,1430,720,550,66903
23,ME,4345,0,5520,2540,2280,258512
23,ME,4346,0,820,430,280,32014
23,ME,4347,0,1340,770,450,77679
23,ME,4348,0,1360,590,600,65193
23,ME,4349,0,620,270,310,34607
23,ME,4350,0,1670,720,750,84292
23,ME,4351,0,1390,630,620,103288
23,ME,4352,0,790,330,370,39839
23,ME,4353,0,1010,440,430,44765
23,ME,4354,0,660,260,330,33393
23,ME,4355,0,1190,530,560,68376
23,ME,4357,0,1560,690,660,73565
23,ME,4358,0,1890,860,790,93506
23,ME,4360,0,260,110,130,11608
23,ME,4363,0,1200,550,470,53575
23,ME,4364,0,2810,1300,1190,163746
23,ME,4401,0,20070,10780,6840,1035606
23,ME,4406,0,300,120,160,12121
23,ME,4410,0,520,210,220,19493
23,ME,4411,0,730,350,300,32060
23,ME,4412,0,4730,2370,1790,261865
23,ME,4414,0,490,210,220,18813
23,ME,4416,0,2470,1070,1060,108105
23,ME,4417,0,150,70,70,4780
23,ME,4418,0,700,310,300,26945
23,ME,4419,0,1320,550,590,64440
23,ME,4421,0,330,160,160,26959
23,ME,4422,0,450,170,250,18768
23,ME,4424,0,290,110,140,9799
23,ME,4426,0,1970,880,870,91553
23,ME,4427,0,1250,510,580,57087
23,ME,4428,0,1400,630,630,69990
23,ME,4429,0,2410,1060,1140,162532
23,ME,4430,0,690,330,300,26260
23,ME,4434,0,530,200,260,20738
23,ME,4435,0,420,190,200,18998
23,ME,4438,0,510,220,210,18416
23,ME,4441,0,690,320,320,34236
23,ME,4443,0,980,410,430,40015
23,ME,4444,0,4320,1900,2010,325659
23,ME,4448,0,540,240,250,19863
23,ME,4449,0,630,270,260,26553
23,ME,4450,0,580,280,250,24460
23,ME,4453,0,280,110,140,10532
23,ME,4455,0,380,140,200,15533
23,ME,4456,0,1310,540,600,60963
23,ME,4457,0,2420,990,1130,109127
23,ME,4459,0,290,120,130,8631
23,ME,4460,0,570,240,250,21079
23,ME,4461,0,1500,730,580,63804
23,ME,4462,0,1910,810,910,76816
23,ME,4463,0,1120,500,470,39144
23,ME,4464,0,260,110,110,8687
23,ME,4468,0,3960,2030,1390,169413
23,ME,4471,0,200,70,110,6980
23,ME,4472,0,960,480,360,41303
23,ME,4473,0,2520,1460,850,147263
23,ME,4474,0,1840,780,850,97093
23,ME,4475,0,160,70,70,5773
23,ME,4476,0,540,250,240,25770
23,ME,4478,0,150,70,80,7224
23,ME,4479,0,490,200,230,19342
23,ME,4481,0,240,80,140,10469
23,ME,4487,0,330,140,140,10497
23,ME,4488,0,540,230,240,22710
23,ME,4490,0,100,30,60,4096
23,ME,4493,0,780,300,390,34219
23,ME,4495,0,140,60,70,8109
23,ME,4496,0,1790,790,750,93553
23,ME,4497,0,130,60,60,3745
23,ME,4530,0,5530,2860,1980,290530
23,ME,4535,0,350,160,180,20013
23,ME,4537,0,1160,550,480,59673
23,ME,4538,0,1010,550,350,54724
23,ME,4539,0,560,250,250,28668
23,ME,4543,0,1270,680,450,74091
23,ME,4544,0,380,170,180,32869
23,ME,4547,0,530,240,240,22967
23,ME,4548,0,550,240,260,37885
23,ME,4551,0,340,160,160,21609
23,ME,4553,0,1020,480,430,63791
23,ME,4554,0,370,180,160,22175
23,ME,4555,0,860,390,380,47213
23,ME,4556,0,620,300,260,33453
23,ME,4558,0,150,80,60,8054
23,ME,4562,0,1030,460,480,62193
23,ME,4563,0,670,280,320,37981
23,ME,4564,0,250,120,120,20661
23,ME,4568,0,170,80,80,12917
23,ME,4571,0,140,60,70,7688
23,ME,4572,0,2350,1110,940,104017
23,ME,4573,0,240,110,120,15677
23,ME,4574,0,660,300,300,26778
23,ME,4576,0,280,130,130,20269
23,ME,4578,0,2230,1100,870,109264
23,ME,4579,0,1560,680,730,105554
23,ME,4605,0,6450,3150,2530,325230
23,ME,4606,0,490,200,240,21477
23,ME,4607,0,510,200,240,23322
23,ME,4609,0,2560,1480,860,156957
23,ME,4612,0,270,150,90,12804
23,ME,4613,0,100,50,40,5000
23,ME,4614,0,1370,660,580,84665
23,ME,4616,0,410,200,170,25915
23,ME,4617,0,380,170,170,24758
23,ME,4619,0,1480,730,540,62193
23,ME,4622,0,550,260,220,20690
23,ME,4623,0,420,190,180,15701
23,ME,4626,0,190,70,100,9389
23,ME,4627,0,780,360,320,44042
23,ME,4628,0,270,130,110,10276
23,ME,4630,0,660,280,280,26883
23,ME,4631,0,560,250,240,22047
23,ME,4634,0,840,380,330,32902
23,ME,4640,0,1130,520,450,53699
23,ME,4643,0,430,190,180,16425
23,ME,4648,0,280,130,120,10883
23,ME,4649,0,570,250,250,22321
23,ME,4650,0,140,60,60,8149
23,ME,4652,0,710,340,270,26894
23,ME,4653,0,290,150,110,14039
23,ME,4654,0,1320,650,520,56760
23,ME,4655,0,430,190,170,15236
23,ME,4657,0,150,60,70,6220
23,ME,4658,0,640,300,250,24735
23,ME,4660,0,790,390,340,55934
23,ME,4664,0,560,280,240,21794
23,ME,4666,0,500,230,230,19283
23,ME,4667,0,580,250,210,20534
23,ME,4668,0,640,260,240,23771
23,ME,4669,0,140,50,60,8498
23,ME,4671,0,220,100,100,10076
23,ME,4674,0,170,90,60,7374
23,ME,4676,0,460,210,210,21517
23,ME,4677,0,140,70,70,8378
23,ME,4679,0,1010,520,380,60085
23,ME,4680,0,480,220,190,17104
23,ME,4681,0,560,260,230,31260
23,ME,4684,0,750,350,340,41111
23,ME,4685,0,170,90,80,8471
23,ME,4691,0,160,60,90,7383
23,ME,4693,0,250,130,90,14585
23,ME,4694,0,1010,440,430,45519
23,ME,4730,0,4120,1790,1760,177796
23,ME,4732,0,750,330,320,28762
23,ME,4734,0,290,120,140,10945
23,ME,4735,0,230,100,110,7859
23,ME,4736,0,4220,1970,1690,191367
23,ME,4739,0,390,190,160,16785
23,ME,4740,0,560,240,270,24239
23,ME,4742,0,1450,640,620,59319
23,ME,4743,0,2000,950,870,99005
23,ME,4745,0,480,210,230,19897
23,ME,4746,0,160,80,70,5999
23,ME,4747,0,460,190,220,19251
23,ME,4750,0,840,390,330,29853
23,ME,4756,0,1570,750,650,66326
23,ME,4757,0,1230,500,600,62380
23,ME,4758,0,690,280,330,32401
23,ME,4760,0,340,140,160,12158
23,ME,4761,0,220,100,100,11340
23,ME,4762,0,240,80,120,9659
23,ME,4763,0,320,120,170,11772
23,ME,4765,0,480,200,230,18428
23,ME,4766,0,160,70,70,5753
23,ME,4768,0,170,70,90,6919
23,ME,4769,0,4350,2180,1630,190438
23,ME,4772,0,350,140,160,15562
23,ME,4773,0,340,170,160,13833
23,ME,4774,0,260,120,130,8686
23,ME,4776,0,370,150,200,12693
23,ME,4777,0,130,50,60,4270
23,ME,4779,0,140,60,80,6195
23,ME,4780,0,270,110,150,10556
23,ME,4781,0,240,110,100,10427
23,ME,4783,0,210,100,90,8862
23,ME,4785,0,900,390,400,32043
23,ME,4786,0,760,310,340,30049
23,ME,4787,0,180,70,90,6942
23,ME,4841,0,3690,2090,1130,153495
23,ME,4843,0,2610,1340,1020,200226
23,ME,4847,0,750,310,350,40694
23,ME,4848,0,310,140,150,16192
23,ME,4849,0,1790,830,770,101686
23,ME,4853,0,230,110,80,10622
23,ME,4854,0,780,380,310,45476
23,ME,4856,0,1800,850,770,147036
23,ME,4858,0,710,330,300,35061
23,ME,4859,0,400,180,170,25429
23,ME,4860,0,780,370,330,42468
23,ME,4861,0,1360,640,530,62312
23,ME,4862,0,1760,810,790,88156
23,ME,4863,0,630,330,230,28805
23,ME,4864,0,1870,840,790,81864
23,ME,4901,0,10890,5470,3870,498402
23,ME,4910,0,930,380,430,42921
23,ME,4911,0,850,400,320,29255
23,ME,4912,0,380,170,170,13519
23,ME,4915,0,4190,2080,1570,197473
23,ME,4917,0,1480,660,660,95876
23,ME,4918,0,200,90,100,16865
23,ME,4920,0,670,300,270,22595
